age,workclass,education,marital-status,occupation,sex,hours-per-week,native-country,income
29, State-gov, Some-college, Married-civ-spouse, Protective-serv, Male,40, United-States, <=50K
75, ?, Bachelors, Widowed, ?, Female,6, United-States, <=50K
58, Private, Masters, Married-civ-spouse, Exec-managerial, Male,40, United-States, >50K
42, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Other-service, Female,50, United-States, <=50K
62, Local-gov, 9th, Divorced, Protective-serv, Male,24, United-States, <=50K
45, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Male,40, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Sales, Male,40, United-States, >50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Male,50, United-States, >50K
70, ?, HS-grad, Widowed, ?, Female,40, United-States, <=50K
42, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Sales, Male,30, United-States, <=50K
47, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Male,35, United-States, >50K
42, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Male,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Adm-clerical, Female,38, United-States, >50K
37, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Male,40, United-States, >50K
36, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Female,39, United-States, >50K
27, Private, Bachelors, Never-married, Tech-support, Female,40, France, <=50K
54, Private, 5th-6th, Married-spouse-absent, Machine-op-inspct, Male,40, Mexico, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Male,40, United-States, >50K
29, Private, HS-grad, Never-married, Other-service, Female,30, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Male,38, United-States, <=50K
37, Private, Some-college, Divorced, Other-service, Male,47, United-States, <=50K
55, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Male,40, United-States, <=50K
67, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Female,20, United-States, <=50K
51, Private, HS-grad, Widowed, Handlers-cleaners, Male,30, United-States, <=50K
35, Private, Masters, Never-married, Prof-specialty, Female,32, United-States, <=50K
41, Private, 7th-8th, Married-civ-spouse, Craft-repair, Male,40, ?, <=50K
64, Self-emp-not-inc, HS-grad, Widowed, Other-service, Female,40, United-States, <=50K
23, Private, 5th-6th, Never-married, Handlers-cleaners, Male,55, Mexico, <=50K
49, Private, Bachelors, Never-married, Other-service, Female,35, Philippines, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Male,70, United-States, <=50K
62, Private, HS-grad, Never-married, Handlers-cleaners, Female,40, United-States, <=50K
62, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Male,10, United-States, <=50K
70, ?, HS-grad, Married-civ-spouse, ?, Male,14, United-States, <=50K
45, Self-emp-not-inc, Masters, Divorced, Craft-repair, Male,40, United-States, <=50K
20, Private, Assoc-acdm, Never-married, Sales, Female,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Male,48, United-States, <=50K
50, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Male,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Adm-clerical, Male,55, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Male,70, United-States, <=50K
52, Federal-gov, Some-college, Separated, Exec-managerial, Female,40, United-States, <=50K
28, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Male,50, United-States, >50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Male,30, United-States, <=50K
31, Private, HS-grad, Divorced, Other-service, Female,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Male,40, United-States, >50K
34, Private, HS-grad, Divorced, Sales, Female,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Sales, Male,40, United-States, >50K
42, Private, 12th, Never-married, Farming-fishing, Male,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Other-service, Male,25, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Male,40, United-States, >50K
49, Private, Masters, Married-civ-spouse, Prof-specialty, Male,50, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Male,40, United-States, <=50K
42, Private, Some-college, Divorced, Farming-fishing, Male,40, United-States, <=50K
31, Private, 11th, Married-spouse-absent, Sales, Female,40, India, <=50K
26, Private, HS-grad, Married-civ-spouse, Transport-moving, Male,40, United-States, <=50K
50, Private, Bachelors, Separated, Prof-specialty, Female,40, Philippines, <=50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Male,40, United-States, <=50K
37, Private, Some-college, Never-married, Tech-support, Female,40, United-States, <=50K
53, ?, HS-grad, Never-married, ?, Male,35, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Male,16, United-States, <=50K
31, Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, Male,40, United-States, >50K
28, Private, HS-grad, Never-married, Craft-repair, Male,35, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Tech-support, Male,40, United-States, >50K
21, Private, Some-college, Never-married, Prof-specialty, Female,8, United-States, <=50K
41, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Male,70, United-States, >50K
30, Private, Bachelors, Never-married, Exec-managerial, Male,70, United-States, >50K
66, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Male,70, United-States, <=50K
37, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Male,60, United-States, >50K
74, State-gov, 7th-8th, Widowed, Handlers-cleaners, Female,20, United-States, <=50K
46, State-gov, Some-college, Married-civ-spouse, Protective-serv, Male,70, United-States, >50K
51, Private, Masters, Married-civ-spouse, Exec-managerial, Male,50, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Male,50, United-States, >50K
30, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Male,40, Mexico, <=50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Male,50, United-States, >50K
49, Private, Bachelors, Divorced, Exec-managerial, Female,40, United-States, <=50K
53, Private, HS-grad, Divorced, Craft-repair, Female,48, United-States, <=50K
24, Private, Assoc-voc, Never-married, Machine-op-inspct, Male,40, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Transport-moving, Male,50, United-States, <=50K
32, Private, Some-college, Never-married, Craft-repair, Male,40, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Sales, Male,45, United-States, <=50K
46, Self-emp-inc, HS-grad, Married-spouse-absent, Farming-fishing, Male,45, United-States, <=50K
37, State-gov, Some-college, Divorced, Other-service, Male,65, United-States, <=50K
48, State-gov, Masters, Married-civ-spouse, Prof-specialty, Male,61, United-States, >50K
25, Private, Bachelors, Never-married, Adm-clerical, Female,40, United-States, <=50K
28, ?, HS-grad, Married-civ-spouse, ?, Female,20, United-States, <=50K
44, ?, 12th, Separated, ?, Female,36, Puerto-Rico, <=50K
58, ?, Some-college, Married-civ-spouse, ?, Male,30, United-States, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Female,40, United-States, <=50K
69, Private, HS-grad, Widowed, Adm-clerical, Male,8, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Sales, Male,52, United-States, >50K
47, Private, 12th, Never-married, Adm-clerical, Female,40, United-States, <=50K
30, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Female,60, United-States, <=50K
46, Private, HS-grad, Never-married, Handlers-cleaners, Male,30, United-States, <=50K
27, Private, Prof-school, Never-married, Prof-specialty, Female,45, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Male,35, United-States, <=50K
18, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Female,40, United-States, <=50K
24, Private, 11th, Married-civ-spouse, Craft-repair, Male,50, United-States, >50K
32, Private, Bachelors, Never-married, Prof-specialty, Female,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Male,40, United-States, <=50K
19, Private, Preschool, Never-married, Farming-fishing, Male,36, Hong, <=50K
28, Private, Some-college, Never-married, Handlers-cleaners, Male,40, United-States, <=50K
39, Local-gov, Masters, Never-married, Prof-specialty, Female,55, United-States, <=50K
38, Self-emp-not-inc, Some-college, Separated, Sales, Male,60, Japan, <=50K
42, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Female,40, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Adm-clerical, Female,40, United-States, >50K
46, Private, 9th, Separated, Machine-op-inspct, Female,40, Ireland, <=50K
53, Private, Some-college, Widowed, Exec-managerial, Female,54, United-States, <=50K
21, Private, Assoc-acdm, Never-married, Handlers-cleaners, Male,15, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Male,50, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Female,52, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Male,45, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Male,40, Jamaica, <=50K
32, Private, 10th, Never-married, Craft-repair, Male,50, United-States, <=50K
30, Private, HS-grad, Divorced, Other-service, Female,40, United-States, <=50K
57, State-gov, Doctorate, Divorced, Prof-specialty, Female,50, United-States, <=50K
56, Private, 7th-8th, Never-married, Adm-clerical, Male,40, United-States, <=50K
27, Private, HS-grad, Never-married, Exec-managerial, Female,37, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Male,40, Iran, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Male,40, United-States, <=50K
61, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Male,50, United-States, >50K
49, Private, Assoc-voc, Divorced, Tech-support, Female,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Male,38, United-States, <=50K
50, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Male,55, United-States, >50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Male,84, United-States, >50K
34, Private, HS-grad, Never-married, Machine-op-inspct, Female,48, United-States, <=50K
28, Private, 11th, Married-civ-spouse, Craft-repair, Male,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Male,40, United-States, <=50K
55, Private, HS-grad, Widowed, Machine-op-inspct, Female,44, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Exec-managerial, Female,45, United-States, >50K
51, Local-gov, Doctorate, Married-civ-spouse, Prof-specialty, Female,40, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Male,40, United-States, <=50K
42, Private, Assoc-acdm, Married-spouse-absent, Exec-managerial, Female,31, Laos, <=50K
63, ?, Doctorate, Married-civ-spouse, ?, Male,12, United-States, <=50K
31, Private, Masters, Never-married, Prof-specialty, Male,30, United-States, <=50K
22, Local-gov, HS-grad, Never-married, Farming-fishing, Male,20, United-States, <=50K
67, Private, HS-grad, Divorced, Transport-moving, Male,60, United-States, <=50K
50, ?, 9th, Married-civ-spouse, ?, Male,50, United-States, <=50K
63, Private, HS-grad, Widowed, Other-service, Female,24, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Male,40, United-States, >50K
17, Private, 11th, Never-married, Prof-specialty, Male,40, United-States, <=50K
41, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Male,40, United-States, <=50K
53, Local-gov, 7th-8th, Married-civ-spouse, Transport-moving, Male,38, United-States, <=50K
44, Local-gov, Some-college, Married-civ-spouse, Protective-serv, Male,99, United-States, <=50K
24, Private, Bachelors, Never-married, Farming-fishing, Male,40, United-States, <=50K
35, Private, Assoc-voc, Divorced, Tech-support, Male,35, United-States, <=50K
61, Private, Some-college, Married-civ-spouse, Tech-support, Female,40, United-States, >50K
31, Private, Assoc-acdm, Never-married, Prof-specialty, Female,40, Philippines, <=50K
44, Private, Bachelors, Married-civ-spouse, Tech-support, Male,40, United-States, >50K
56, Private, HS-grad, Married-civ-spouse, Sales, Male,36, United-States, >50K
66, Private, Assoc-acdm, Divorced, Adm-clerical, Female,40, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Male,40, Vietnam, <=50K
69, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Male,45, United-States, >50K
64, Private, HS-grad, Married-civ-spouse, Craft-repair, Male,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Female,36, United-States, >50K
43, Local-gov, Some-college, Separated, Craft-repair, Male,40, United-States, <=50K
37, Private, HS-grad, Divorced, Craft-repair, Male,49, United-States, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Female,16, United-States, <=50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Male,40, United-States, <=50K
50, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Male,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Male,50, United-States, >50K
56, Private, Some-college, Married-civ-spouse, Tech-support, Male,45, United-States, >50K
28, Private, Assoc-voc, Married-civ-spouse, Sales, Male,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Adm-clerical, Female,34, United-States, <=50K
42, Private, Masters, Married-civ-spouse, Sales, Male,40, ?, <=50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Male,40, United-States, <=50K
19, Private, 11th, Never-married, Sales, Male,30, United-States, <=50K
68, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Male,40, United-States, >50K
28, Private, Masters, Married-civ-spouse, Prof-specialty, Male,38, United-States, >50K
81, ?, Some-college, Widowed, ?, Female,4, United-States, <=50K
22, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Male,40, United-States, <=50K
58, Private, Assoc-acdm, Divorced, Adm-clerical, Female,40, United-States, <=50K
31, Private, Some-college, Never-married, Machine-op-inspct, Female,25, United-States, <=50K
17, Local-gov, 11th, Never-married, Protective-serv, Male,30, United-States, <=50K
25, Private, Some-college, Never-married, Transport-moving, Male,50, United-States, >50K
23, Private, Some-college, Never-married, Other-service, Female,23, United-States, <=50K
25, Private, 12th, Never-married, Other-service, Male,40, United-States, <=50K
47, Private, HS-grad, Never-married, Craft-repair, Male,40, United-States, <=50K
